video,question,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
641,tell me about an event or something that you wish you could erase from your memory,0.548387097,0.225806452,0.161290323,0.161290323,0.0,0.0,0.0,0.0,0.064516129,0.064516129,0.096774194,0.064516129,0.032258065,0.064516129,0.0,0.193548387,0.0,0.0,0.0,0.0,0.032258065,0.064516129,0.0,0.064516129,0.0,0.0,0.0,0.032258065,0.0,0.0,0.0,0.0,0.322580645,0.064516129,0.064516129,0.096774194,0.032258065,0.032258065,0.032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096774194,0.032258065,0.0,0.0,0.0,0.064516129,0.064516129,0.064516129,0.032258065,0.064516129,0.0,0.032258065,0.032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,have you ever been diagnosed with p_t_s_d,0.4777070064840765,0.17834394901910827,0.11464968153503184,0.08917197456687899,0.0,0.012738853503184714,0.0,0.012738853464968152,0.0636942676178344,0.025477707057324838,0.09554140131847134,0.09554140131847134,0.05732484075159235,0.05095541399363057,0.01910828025477707,0.16560509550955413,0.006369426757961784,0.0,0.012738853515923566,0.03184713370700636,0.01273885350955414,0.012738853560509553,0.012738853560509553,0.0,0.0,0.0,0.0,0.050955414,0.0,0.0,0.0,0.0,0.07006369430573249,0.019108280267515924,0.006369426751592357,0.0,0.01910828031210191,0.0,0.025477706974522292,0.050955414057324844,0.006369426751592357,0.04458598730573249,0.0,0.006369426757961784,0.0,0.006369426757961784,0.0,0.0,0.03821656045222929,0.0,0.019108280222929933,0.019108280229299363,0.0063694268025477705,0.0,0.09554140126751592,0.08280254775159236,0.0,0.07006369433757963,0.012738853515923567,0.025477707076433122,0.03184713374522293,0.01273885350955414,0.0,0.0,0.0,0.0,0.0,0.012738853515923567,0.0,0.0,0.0,0.012738853515923567,0.0
641,tell me about a situation that you wish you had handled differently,0.6206896553103448,0.20689655144827584,0.17241379351724137,0.17241379351724137,0.0,0.0,0.0,0.0,0.034482758896551724,0.0689655168275862,0.034482758896551724,0.13793103462068965,0.10344827572413792,0.10344827572413792,0.0689655168275862,0.2413793103448276,0.0689655168275862,0.0,0.0,0.0,0.034482758896551724,0.10344827572413792,0.034482758896551724,0.0689655168275862,0.0689655168275862,0.0,0.0,0.034482758896551724,0.0,0.0,0.0,0.0,0.17241379351724137,0.034482758896551724,0.034482758896551724,0.034482758896551724,0.0,0.034482758896551724,0.034482758896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103462068965,0.0689655168275862,0.034482758896551724,0.10344827572413792,0.034482758896551724,0.034482758896551724,0.034482758896551724,0.0689655168275862,0.0,0.0,0.0,0.0,0.0,0.034482758896551724,0.0,0.0,0.0,0.034482758896551724,0.0
707,what sort of changes have you noticed since you've been going to therapy,0.5,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,tell me about a situation that you wish you had handled differently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,do you feel therapy is useful,0.37333333328000007,0.12,0.040000000066666666,0.02666666672,0.0,0.0,0.0,0.013333333346666669,0.07999999993333333,0.040000000079999994,0.08000000006666667,0.09333333345333333,0.01333333336,0.03999999994666666,0.0133333334,0.13333333334666667,0.02666666670666667,0.013333333346666669,0.040000000013333335,0.0,0.04,0.06666666674666667,0.013333333346666669,0.05333333340000001,0.02666666672,0.013333333333333334,0.0,0.12000000005333333,0.0,0.0,0.0,0.0,0.11999999997333333,0.02666666672,0.0,0.013333333346666669,0.06666666670666666,0.0,0.040000000066666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08000000004,0.02666666672,0.026666666693333337,0.02666666672,0.026666666626666665,0.013333333346666669,0.01333333336,0.14666666665333333,0.013333333333333334,0.08000000002666667,0.026666666693333337,0.05333333341333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999992,0.0,0.0,0.02666666672,0.0133333334,0.0
707,tell me about the hardest decision you've ever had to make,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307684615385,0.0,0.0,0.0,0.07692307684615385,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,have you been diagnosed with depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,how have you been feeling lately,0.38461538461538464,0.07692307707692307,0.07692307707692307,0.07692307707692307,0.0,0.0,0.0,0.0,0.0,0.07692307707692307,0.0,0.07692307707692307,0.0,0.07692307692307693,0.153846154,0.07692307707692307,0.07692307707692307,0.07692307707692307,0.0,0.0,0.0,0.07692307707692307,0.07692307707692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153846154,0.0,0.0,0.0,0.0,0.0,0.153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307707692307,0.0,0.07692307707692307,0.07692307707692307,0.07692307707692307,0.0,0.0,0.07692307707692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,tell me about an event or something that you wish you could erase from your memory,0.2758620687931035,0.1379310345862069,0.10344827593103449,0.10344827593103449,0.0,0.0,0.0,0.0,0.03448275865517242,0.03448275865517242,0.10344827593103449,0.03448275865517242,0.0,0.0,0.0,0.03448275865517242,0.06896551727586207,0.034482758620689655,0.0,0.03448275865517242,0.03448275865517242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448275865517242,0.0,0.0,0.0,0.03448275865517242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.03448275865517242,0.0,0.10344827593103449,0.0,0.03448275865517242,0.06896551727586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
